Category ID	Category Name	Description	Parent ID	Parent Name	Default Location ID	Keywords	Category Path	Parts	structural
337	Heavy Duty Connector Contacts		2015	Heavy Duty Connectors	1		Connectors, Interconnects/Heavy Duty Connectors/Heavy Duty Connector Contacts	0	0
362	Heavy Duty Connector Frames		2015	Heavy Duty Connectors	1		Connectors, Interconnects/Heavy Duty Connectors/Heavy Duty Connector Frames	0	0
363	Heavy Duty Connector Housings, Hoods, Bases		2015	Heavy Duty Connectors	1		Connectors, Interconnects/Heavy Duty Connectors/Heavy Duty Connector Housings, Hoods, Bases	0	0
361	Heavy Duty Connector Inserts, Modules		2015	Heavy Duty Connectors	1		Connectors, Interconnects/Heavy Duty Connectors/Heavy Duty Connector Inserts, Modules	0	0
2017	Keystone Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Keystone Connectors	0	0
426	Keystone Connector Accessories		2017	Keystone Connectors	1		Connectors, Interconnects/Keystone Connectors/Keystone Connector Accessories	0	0
427	Keystone Faceplates, Frames		2017	Keystone Connectors	1		Connectors, Interconnects/Keystone Connectors/Keystone Faceplates, Frames	0	0
428	Keystone Inserts		2017	Keystone Connectors	1		Connectors, Interconnects/Keystone Connectors/Keystone Inserts	0	0
441	LGH Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/LGH Connectors	0	0
2021	Memory Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Memory Connectors	0	0
413	Inline Module Sockets		2021	Memory Connectors	1		Connectors, Interconnects/Memory Connectors/Inline Module Sockets	0	0
352	Memory Connector Accessories		2021	Memory Connectors	1		Connectors, Interconnects/Memory Connectors/Memory Connector Accessories	0	0
421	PC Cards - Adapters		2021	Memory Connectors	1		Connectors, Interconnects/Memory Connectors/PC Cards - Adapters	0	0
414	PC Card Sockets		2021	Memory Connectors	1		Connectors, Interconnects/Memory Connectors/PC Card Sockets	0	0
2022	Modular Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Modular Connectors	0	0
442	Modular Connector Accessories		2022	Modular Connectors	1		Connectors, Interconnects/Modular Connectors/Modular Connector Accessories	0	0
379	Modular Connector Adapters		2022	Modular Connectors	1		Connectors, Interconnects/Modular Connectors/Modular Connector Adapters	0	0
366	Modular Connector Jacks		2022	Modular Connectors	1		Connectors, Interconnects/Modular Connectors/Modular Connector Jacks	0	0
365	Modular Connector Jacks With Magnetics		2022	Modular Connectors	1		Connectors, Interconnects/Modular Connectors/Modular Connector Jacks With Magnetics	0	0
403	Modular Connector Plug Housings		2022	Modular Connectors	1		Connectors, Interconnects/Modular Connectors/Modular Connector Plug Housings	0	0
367	Modular Connector Plugs		2022	Modular Connectors	1		Connectors, Interconnects/Modular Connectors/Modular Connector Plugs	0	0
418	Modular Connector Wiring Blocks		2022	Modular Connectors	1		Connectors, Interconnects/Modular Connectors/Modular Connector Wiring Blocks	0	0
417	Modular Connector Wiring Blocks Accessories		2022	Modular Connectors	1		Connectors, Interconnects/Modular Connectors/Modular Connector Wiring Blocks Accessories	0	0
2023	Photovoltaic (Solar Panel) Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Photovoltaic (Solar Panel) Connectors	0	0
424	Photovoltaic (Solar Panel) Connector Accessories		2023	Photovoltaic (Solar Panel) Connectors	1		Connectors, Interconnects/Photovoltaic (Solar Panel) Connectors/Photovoltaic (Solar Panel) Connector Accessories	0	0
326	Photovoltaic (Solar Panel) Connector Assemblies		2023	Photovoltaic (Solar Panel) Connectors	1		Connectors, Interconnects/Photovoltaic (Solar Panel) Connectors/Photovoltaic (Solar Panel) Connector Assemblies	0	0
423	Photovoltaic (Solar Panel) Connector Contacts		2023	Photovoltaic (Solar Panel) Connectors	1		Connectors, Interconnects/Photovoltaic (Solar Panel) Connectors/Photovoltaic (Solar Panel) Connector Contacts	0	0
2024	Pluggable Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Pluggable Connectors	0	0
346	Pluggable Connector Accessories		2024	Pluggable Connectors	1		Connectors, Interconnects/Pluggable Connectors/Pluggable Connector Accessories	0	0
443	Pluggable Connector Assemblies		2024	Pluggable Connectors	1		Connectors, Interconnects/Pluggable Connectors/Pluggable Connector Assemblies	0	0
2027	Rectangular Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Rectangular Connectors	0	0
308	Arrays, Edge Type, Mezzanine (Board to Board)		2027	Rectangular Connectors	1		Connectors, Interconnects/Rectangular Connectors/Arrays, Edge Type, Mezzanine (Board to Board)	0	0
317	Board In, Direct Wire to Board		2027	Rectangular Connectors	1		Connectors, Interconnects/Rectangular Connectors/Board In, Direct Wire to Board	0	0
400	Board Spacers, Stackers (Board to Board)		2027	Rectangular Connectors	1		Connectors, Interconnects/Rectangular Connectors/Board Spacers, Stackers (Board to Board)	0	0
316	Free Hanging, Panel Mount		2027	Rectangular Connectors	1		Connectors, Interconnects/Rectangular Connectors/Free Hanging, Panel Mount	0	0
314	Headers, Male Pins		2027	Rectangular Connectors	1		Connectors, Interconnects/Rectangular Connectors/Headers, Male Pins	0	0
315	Headers, Receptacles, Female Sockets		2027	Rectangular Connectors	1		Connectors, Interconnects/Rectangular Connectors/Headers, Receptacles, Female Sockets	0	0
318	Headers, Specialty Pin		2027	Rectangular Connectors	1		Connectors, Interconnects/Rectangular Connectors/Headers, Specialty Pin	0	0
340	Rectangular Connector Accessories		2027	Rectangular Connectors	1		Connectors, Interconnects/Rectangular Connectors/Rectangular Connector Accessories	0	0
380	Rectangular Connector Adapters		2027	Rectangular Connectors	1		Connectors, Interconnects/Rectangular Connectors/Rectangular Connector Adapters	0	0
331	Rectangular Connector Contacts		2027	Rectangular Connectors	1		Connectors, Interconnects/Rectangular Connectors/Rectangular Connector Contacts	0	0
319	Rectangular Connector Housings		2027	Rectangular Connectors	1		Connectors, Interconnects/Rectangular Connectors/Rectangular Connector Housings	0	0
408	Spring Loaded		2027	Rectangular Connectors	1		Connectors, Interconnects/Rectangular Connectors/Spring Loaded	0	0
304	Shunts, Jumpers		20	Connectors, Interconnects	1		Connectors, Interconnects/Shunts, Jumpers	0	0
2028	Sockets for ICs, Transistors		20	Connectors, Interconnects	1		Connectors, Interconnects/Sockets for ICs, Transistors	0	0
409	IC Sockets		2028	Sockets for ICs, Transistors	1		Connectors, Interconnects/Sockets for ICs, Transistors/IC Sockets	0	0
410	Socket Accessories		2028	Sockets for ICs, Transistors	1		Connectors, Interconnects/Sockets for ICs, Transistors/Socket Accessories	0	0
411	Socket Adapters		2028	Sockets for ICs, Transistors	1		Connectors, Interconnects/Sockets for ICs, Transistors/Socket Adapters	0	0
2029	Solid State Lighting Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Solid State Lighting Connectors	0	0
432	Solid State Lighting Connector Accessories		2029	Solid State Lighting Connectors	1		Connectors, Interconnects/Solid State Lighting Connectors/Solid State Lighting Connector Accessories	0	0
444	Solid State Lighting Connector Assemblies		2029	Solid State Lighting Connectors	1		Connectors, Interconnects/Solid State Lighting Connectors/Solid State Lighting Connector Assemblies	0	0
446	Solid State Lighting Connector Contacts		2029	Solid State Lighting Connectors	1		Connectors, Interconnects/Solid State Lighting Connectors/Solid State Lighting Connector Contacts	0	0
2030	Terminal Blocks		20	Connectors, Interconnects	1		Connectors, Interconnects/Terminal Blocks	0	0
368	Barrier Blocks		2030	Terminal Blocks	1		Connectors, Interconnects/Terminal Blocks/Barrier Blocks	0	0
369	Din Rail, Channel		2030	Terminal Blocks	1		Connectors, Interconnects/Terminal Blocks/Din Rail, Channel	0	0
370	Headers, Plugs and Sockets		2030	Terminal Blocks	1		Connectors, Interconnects/Terminal Blocks/Headers, Plugs and Sockets	0	0
431	Interface Modules		2030	Terminal Blocks	1		Connectors, Interconnects/Terminal Blocks/Interface Modules	0	0
425	Panel Mount		2030	Terminal Blocks	1		Connectors, Interconnects/Terminal Blocks/Panel Mount	0	0
412	Power Distribution		2030	Terminal Blocks	1		Connectors, Interconnects/Terminal Blocks/Power Distribution	0	0
433	Specialized		2030	Terminal Blocks	1		Connectors, Interconnects/Terminal Blocks/Specialized	0	0
2033	Terminal Block Accessories		2030	Terminal Blocks	1		Connectors, Interconnects/Terminal Blocks/Terminal Block Accessories	0	0
309	Accessories		2033	Terminal Block Accessories	1		Connectors, Interconnects/Terminal Blocks/Terminal Block Accessories/Accessories	0	0
385	Terminal Block Jumpers		2033	Terminal Block Accessories	1		Connectors, Interconnects/Terminal Blocks/Terminal Block Accessories/Terminal Block Jumpers	0	0
384	Terminal Block Marker Strips		2033	Terminal Block Accessories	1		Connectors, Interconnects/Terminal Blocks/Terminal Block Accessories/Terminal Block Marker Strips	0	0
364	Terminal Block Wire Ferrules		2033	Terminal Block Accessories	1		Connectors, Interconnects/Terminal Blocks/Terminal Block Accessories/Terminal Block Wire Ferrules	0	0
322	Terminal Block Adapters		2030	Terminal Blocks	1		Connectors, Interconnects/Terminal Blocks/Terminal Block Adapters	0	0
338	Terminal Block Contacts		2030	Terminal Blocks	1		Connectors, Interconnects/Terminal Blocks/Terminal Block Contacts	0	0
371	Wire to Board		2030	Terminal Blocks	1		Connectors, Interconnects/Terminal Blocks/Wire to Board	0	0
422	Terminal Junction Systems		20	Connectors, Interconnects	1		Connectors, Interconnects/Terminal Junction Systems	0	0
2031	Terminals		20	Connectors, Interconnects	1		Connectors, Interconnects/Terminals	0	0
393	Barrel, Bullet Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Barrel, Bullet Connectors	0	0
402	Foil Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Foil Connectors	0	0
325	Housings, Boots		2031	Terminals	1		Connectors, Interconnects/Terminals/Housings, Boots	0	0
404	Knife Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Knife Connectors	0	0
395	Lugs		2031	Terminals	1		Connectors, Interconnects/Terminals/Lugs	0	0
353	Magnetic Wire Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Magnetic Wire Connectors	0	0
324	PC Pin Receptacles, Socket Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/PC Pin Receptacles, Socket Connectors	0	0
323	PC Pin, Single Post Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/PC Pin, Single Post Connectors	0	0
392	Quick Connects, Quick Disconnect Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Quick Connects, Quick Disconnect Connectors	0	0
394	Ring Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Ring Connectors	0	0
396	Screw Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Screw Connectors	0	0
401	Solder Lug Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Solder Lug Connectors	0	0
391	Spade Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Spade Connectors	0	0
356	Specialized Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Specialized Connectors	0	0
415	Terminal Accessories		2031	Terminals	1		Connectors, Interconnects/Terminals/Terminal Accessories	0	0
405	Terminal Adapters		2031	Terminals	1		Connectors, Interconnects/Terminals/Terminal Adapters	0	0
328	Turret Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Turret Connectors	0	0
397	Wire Pin Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Wire Pin Connectors	0	0
305	Wire Splice Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Wire Splice Connectors	0	0
398	Wire to Board Connectors		2031	Terminals	1		Connectors, Interconnects/Terminals/Wire to Board Connectors	0	0
306	Terminal Strips and Turret Boards		20	Connectors, Interconnects	1		Connectors, Interconnects/Terminal Strips and Turret Boards	0	0
2032	USB, DVI, HDMI Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/USB, DVI, HDMI Connectors	0	0
347	USB, DVI, HDMI Connector Accessories		2032	USB, DVI, HDMI Connectors	1		Connectors, Interconnects/USB, DVI, HDMI Connectors/USB, DVI, HDMI Connector Accessories	0	0
377	USB, DVI, HDMI Connector Adapters		2032	USB, DVI, HDMI Connectors	1		Connectors, Interconnects/USB, DVI, HDMI Connectors/USB, DVI, HDMI Connector Adapters	0	0
312	USB, DVI, HDMI Connector Assemblies		2032	USB, DVI, HDMI Connectors	1		Connectors, Interconnects/USB, DVI, HDMI Connectors/USB, DVI, HDMI Connector Assemblies	0	0
12	Crystals, Oscillators, Resonators				1		Crystals, Oscillators, Resonators	0	0
175	Crystal, Oscillator, Resonator Accessories		12	Crystals, Oscillators, Resonators	1		Crystals, Oscillators, Resonators/Crystal, Oscillator, Resonator Accessories	0	0
171	Crystals		12	Crystals, Oscillators, Resonators	1		Crystals, Oscillators, Resonators/Crystals	0	0
172	Oscillators		12	Crystals, Oscillators, Resonators	1		Crystals, Oscillators, Resonators/Oscillators	0	0
176	Pin Configurable/Selectable Oscillators		12	Crystals, Oscillators, Resonators	1		Crystals, Oscillators, Resonators/Pin Configurable/Selectable Oscillators	0	0
169	Programmable Oscillators		12	Crystals, Oscillators, Resonators	1		Crystals, Oscillators, Resonators/Programmable Oscillators	0	0
174	Resonators		12	Crystals, Oscillators, Resonators	1		Crystals, Oscillators, Resonators/Resonators	0	0
170	Stand Alone Programmers		12	Crystals, Oscillators, Resonators	1		Crystals, Oscillators, Resonators/Stand Alone Programmers	0	0
173	VCOs (Voltage Controlled Oscillators)		12	Crystals, Oscillators, Resonators	1		Crystals, Oscillators, Resonators/VCOs (Voltage Controlled Oscillators)	0	0
33	Development Boards, Kits, Programmers				1		Development Boards, Kits, Programmers	0	0
783	Accessories		33	Development Boards, Kits, Programmers	1		Development Boards, Kits, Programmers/Accessories	0	0
2041	Evaluation Boards		33	Development Boards, Kits, Programmers	1		Development Boards, Kits, Programmers/Evaluation Boards	0	0
791	Analog to Digital Converters (ADCs) Evaluation Boards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/Analog to Digital Converters (ADCs) Evaluation Boards	0	0
789	Audio Amplifier Evaluation Boards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/Audio Amplifier Evaluation Boards	0	0
792	DC/DC & AC/DC (Off-Line) SMPS Evaluation Boards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/DC/DC & AC/DC (Off-Line) SMPS Evaluation Boards	0	0
793	Digital to Analog Converters (DACs) Evaluation Boards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/Digital to Analog Converters (DACs) Evaluation Boards	0	0
796	Embedded Complex Logic (FPGA, CPLD) Evaluation Boards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/Embedded Complex Logic (FPGA, CPLD) Evaluation Boards	0	0
786	Embedded MCU, DSP Evaluation Boards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/Embedded MCU, DSP Evaluation Boards	0	0
787	Evaluation and Demonstration Boards and Kits		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/Evaluation and Demonstration Boards and Kits	0	0
797	Expansion Boards, Daughter Cards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/Expansion Boards, Daughter Cards	0	0
794	LED Driver Evaluation Boards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/LED Driver Evaluation Boards	0	0
790	Linear Voltage Regulator Evaluation Boards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/Linear Voltage Regulator Evaluation Boards	0	0
788	Op Amp Evaluation Boards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/Op Amp Evaluation Boards	0	0
1165	RF Evaluation and Development Kits, Boards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/RF Evaluation and Development Kits, Boards	0	0
1166	RFID Evaluation and Development Kits, Boards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/RFID Evaluation and Development Kits, Boards	0	0
795	Sensor Evaluation Boards		2041	Evaluation Boards	1		Development Boards, Kits, Programmers/Evaluation Boards/Sensor Evaluation Boards	0	0
799	Programmers, Emulators, and Debuggers		33	Development Boards, Kits, Programmers	1		Development Boards, Kits, Programmers/Programmers, Emulators, and Debuggers	0	0
798	Programming Adapters, Sockets		33	Development Boards, Kits, Programmers	1		Development Boards, Kits, Programmers/Programming Adapters, Sockets	0	0
784	Software, Services		33	Development Boards, Kits, Programmers	1		Development Boards, Kits, Programmers/Software, Services	0	0
19	Discrete Semiconductor Products				1		Discrete Semiconductor Products	0	0
1164	Current Regulation - Diodes, Transistors		19	Discrete Semiconductor Products	1		Discrete Semiconductor Products/Current Regulation - Diodes, Transistors	0	0
2042	Diodes		19	Discrete Semiconductor Products	1		Discrete Semiconductor Products/Diodes	0	0
299	Bridge Rectifiers		2042	Diodes	1		Discrete Semiconductor Products/Diodes/Bridge Rectifiers	0	0
2085	Rectifiers		2042	Diodes	1		Discrete Semiconductor Products/Diodes/Rectifiers	0	0
286	Diode Arrays		2085	Rectifiers	1		Discrete Semiconductor Products/Diodes/Rectifiers/Diode Arrays	0	0
280	Single Diodes		2085	Rectifiers	1		Discrete Semiconductor Products/Diodes/Rectifiers/Single Diodes	0	0
284	RF Diodes		2042	Diodes	1		Discrete Semiconductor Products/Diodes/RF Diodes	0	0
282	Variable Capacitance (Varicaps, Varactors)		2042	Diodes	1		Discrete Semiconductor Products/Diodes/Variable Capacitance (Varicaps, Varactors)	0	0
2086	Zener		2042	Diodes	1		Discrete Semiconductor Products/Diodes/Zener	0	0
287	Single Zener Diodes		2086	Zener	1		Discrete Semiconductor Products/Diodes/Zener/Single Zener Diodes	0	0
295	Zener Diode Arrays		2086	Zener	1		Discrete Semiconductor Products/Diodes/Zener/Zener Diode Arrays	0	0
296	Power Driver Modules		19	Discrete Semiconductor Products	1		Discrete Semiconductor Products/Power Driver Modules	0	0
2043	Thyristors		19	Discrete Semiconductor Products	1		Discrete Semiconductor Products/Thyristors	0	0
274	DIACs, SIDACs		2043	Thyristors	1		Discrete Semiconductor Products/Thyristors/DIACs, SIDACs	0	0
281	SCRs		2043	Thyristors	1		Discrete Semiconductor Products/Thyristors/SCRs	0	0
298	SCRs - Modules		2043	Thyristors	1		Discrete Semiconductor Products/Thyristors/SCRs - Modules	0	0
300	TRIACs		2043	Thyristors	1		Discrete Semiconductor Products/Thyristors/TRIACs	0	0
2045	Transistors		19	Discrete Semiconductor Products	1		Discrete Semiconductor Products/Transistors	0	0
2087	Bipolar (BJT)		2045	Transistors	1		Discrete Semiconductor Products/Transistors/Bipolar (BJT)	0	0
283	Bipolar RF Transistors		2087	Bipolar (BJT)	1		Discrete Semiconductor Products/Transistors/Bipolar (BJT)/Bipolar RF Transistors	0	0
277	Bipolar Transistor Arrays		2087	Bipolar (BJT)	1		Discrete Semiconductor Products/Transistors/Bipolar (BJT)/Bipolar Transistor Arrays	0	0
293	Bipolar Transistor Arrays, Pre-Biased		2087	Bipolar (BJT)	1		Discrete Semiconductor Products/Transistors/Bipolar (BJT)/Bipolar Transistor Arrays, Pre-Biased	0	0
276	Single Bipolar Transistors		2087	Bipolar (BJT)	1		Discrete Semiconductor Products/Transistors/Bipolar (BJT)/Single Bipolar Transistors	0	0
292	Single, Pre-Biased Bipolar Transistors		2087	Bipolar (BJT)	1		Discrete Semiconductor Products/Transistors/Bipolar (BJT)/Single, Pre-Biased Bipolar Transistors	0	0
2088	FETs, MOSFETs		2045	Transistors	1		Discrete Semiconductor Products/Transistors/FETs, MOSFETs	0	0
289	FET, MOSFET Arrays		2088	FETs, MOSFETs	1		Discrete Semiconductor Products/Transistors/FETs, MOSFETs/FET, MOSFET Arrays	0	0
285	RF FETs, MOSFETs		2088	FETs, MOSFETs	1		Discrete Semiconductor Products/Transistors/FETs, MOSFETs/RF FETs, MOSFETs	0	0
278	Single FETs, MOSFETs		2088	FETs, MOSFETs	1		Discrete Semiconductor Products/Transistors/FETs, MOSFETs/Single FETs, MOSFETs	0	0
2089	IGBTs		2045	Transistors	1		Discrete Semiconductor Products/Transistors/IGBTs	0	0
291	IGBT Arrays		2089	IGBTs	1		Discrete Semiconductor Products/Transistors/IGBTs/IGBT Arrays	0	0
297	IGBT Modules		2089	IGBTs	1		Discrete Semiconductor Products/Transistors/IGBTs/IGBT Modules	0	0
279	Single IGBTs		2089	IGBTs	1		Discrete Semiconductor Products/Transistors/IGBTs/Single IGBTs	0	0
288	JFETs		2045	Transistors	1		Discrete Semiconductor Products/Transistors/JFETs	0	0
290	Programmable Unijunction		2045	Transistors	1		Discrete Semiconductor Products/Transistors/Programmable Unijunction	0	0
294	Special Purpose		2045	Transistors	1		Discrete Semiconductor Products/Transistors/Special Purpose	0	0
45	Embedded Computers				1		Embedded Computers	0	0
931	Embedded Computer Accessories		45	Embedded Computers	1		Embedded Computers/Embedded Computer Accessories	0	0
932	Embedded Computer Interface Boards		45	Embedded Computers	1		Embedded Computers/Embedded Computer Interface Boards	0	0
933	Single Board Computers (SBCs)		45	Embedded Computers	1		Embedded Computers/Single Board Computers (SBCs)	0	0
16	Fans, Thermal Management				1		Fans, Thermal Management	0	0
2046	Fans		16	Fans, Thermal Management	1		Fans, Thermal Management/Fans	0	0
216	AC Fans		2046	Fans	1		Fans, Thermal Management/Fans/AC Fans	0	0
217	DC Brushless Fans (BLDC)		2046	Fans	1		Fans, Thermal Management/Fans/DC Brushless Fans (BLDC)	0	0
223	Fan Accessories		2046	Fans	1		Fans, Thermal Management/Fans/Fan Accessories	0	0
974	Fan Cords		2046	Fans	1		Fans, Thermal Management/Fans/Fan Cords	0	0
221	Finger Guards, Filters & Sleeves		2046	Fans	1		Fans, Thermal Management/Fans/Finger Guards, Filters & Sleeves	0	0
1005	Heat Tape, Heat Blankets and Heaters		16	Fans, Thermal Management	1		Fans, Thermal Management/Heat Tape, Heat Blankets and Heaters	0	0
2047	Thermal		16	Fans, Thermal Management	1		Fans, Thermal Management/Thermal	0	0
220	Adhesives, Epoxies, Greases, Pastes		2047	Thermal	1		Fans, Thermal Management/Thermal/Adhesives, Epoxies, Greases, Pastes	0	0
977	Heat Pipes, Vapor Chambers		2047	Thermal	1		Fans, Thermal Management/Thermal/Heat Pipes, Vapor Chambers	0	0
219	Heat Sinks		2047	Thermal	1		Fans, Thermal Management/Thermal/Heat Sinks	0	0
226	Liquid Cooling, Heating		2047	Thermal	1		Fans, Thermal Management/Thermal/Liquid Cooling, Heating	0	0
218	Pads, Sheets		2047	Thermal	1		Fans, Thermal Management/Thermal/Pads, Sheets	0	0
224	Thermal Accessories		2047	Thermal	1		Fans, Thermal Management/Thermal/Thermal Accessories	0	0
225	Thermoelectric, Peltier Assemblies		2047	Thermal	1		Fans, Thermal Management/Thermal/Thermoelectric, Peltier Assemblies	0	0
222	Thermoelectric, Peltier Modules		2047	Thermal	1		Fans, Thermal Management/Thermal/Thermoelectric, Peltier Modules	0	0
36	Filters				1		Filters	0	0
840	Cable Ferrites		36	Filters	1		Filters/Cable Ferrites	0	0
846	Ceramic Filters		36	Filters	1		Filters/Ceramic Filters	0	0
839	Common Mode Chokes		36	Filters	1		Filters/Common Mode Chokes	0	0
842	DSL Filters		36	Filters	1		Filters/DSL Filters	0	0
835	EMI/RFI Filters (LC, RC Networks)		36	Filters	1		Filters/EMI/RFI Filters (LC, RC Networks)	0	0
845	Feed Through Capacitors		36	Filters	1		Filters/Feed Through Capacitors	0	0
841	Ferrite Beads and Chips		36	Filters	1		Filters/Ferrite Beads and Chips	0	0
843	Ferrite Disks and Plates		36	Filters	1		Filters/Ferrite Disks and Plates	0	0
834	Filter Accessories		36	Filters	1		Filters/Filter Accessories	0	0
837	Helical Filters		36	Filters	1		Filters/Helical Filters	0	0
847	Monolithic Crystals		36	Filters	1		Filters/Monolithic Crystals	0	0
838	Power Line Filter Modules		36	Filters	1		Filters/Power Line Filter Modules	0	0
844	RF Filters		36	Filters	1		Filters/RF Filters	0	0
836	SAW Filters		36	Filters	1		Filters/SAW Filters	0	0
26	Hardware, Fasteners, Accessories				1		Hardware, Fasteners, Accessories	0	0
569	Accessories		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Accessories	0	0
979	Bearings		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Bearings	0	0
582	Board Spacers, Standoffs		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Board Spacers, Standoffs	0	0
578	Board Supports		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Board Supports	0	0
570	Bumpers, Feet, Pads, Grips		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Bumpers, Feet, Pads, Grips	0	0
954	Clips, Hangers, Hooks		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Clips, Hangers, Hooks	0	0
585	Component Insulators, Mounts, Spacers		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Component Insulators, Mounts, Spacers	0	0
580	DIN Rail Channel		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/DIN Rail Channel	0	0
587	Foam		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Foam	0	0
976	Hinges		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Hinges	0	0
581	Hole Plugs - Tapered Caps		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Hole Plugs - Tapered Caps	0	0
568	Knobs		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Knobs	0	0
579	Miscellaneous		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Miscellaneous	0	0
574	Mounting Brackets		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Mounting Brackets	0	0
573	Nuts		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Nuts	0	0
967	Reclosable Fasteners		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Reclosable Fasteners	0	0
576	Rivets		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Rivets	0	0
584	Screw Grommets		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Screw Grommets	0	0
572	Screws, Bolts		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Screws, Bolts	0	0
1172	Seals - Cord Stock		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Seals - Cord Stock	0	0
1171	Seals - O-Rings		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Seals - O-Rings	0	0
3004	Springs		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Springs	0	0
1002	Compression, Tapered Springs		3004	Springs	1		Hardware, Fasteners, Accessories/Springs/Compression, Tapered Springs	0	0
1006	Extension, Drawbar Springs		3004	Springs	1		Hardware, Fasteners, Accessories/Springs/Extension, Drawbar Springs	0	0
1007	Torsion Springs		3004	Springs	1		Hardware, Fasteners, Accessories/Springs/Torsion Springs	0	0
586	Structural, Motion Hardware		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Structural, Motion Hardware	0	0
2048	Washers		26	Hardware, Fasteners, Accessories	1		Hardware, Fasteners, Accessories/Washers	0	0
583	Bushing, Shoulder Washers		2048	Washers	1		Hardware, Fasteners, Accessories/Washers/Bushing, Shoulder Washers	0	0
571	Standard Washers		2048	Washers	1		Hardware, Fasteners, Accessories/Washers/Standard Washers	0	0
